Item1 Item2.X Item2.Y
269.4354176 263.3251 521.1605 
269.443776 263.3293 521.1174 
269.4520832 263.3424 521.0692 
269.4609024 263.317 521.1577 
269.4687104 263.4049 521.1569 
269.4774528 263.3597 521.1901 
269.4854272 263.3417 521.1483 
269.4937216 263.575 521.3735 
269.5020672 263.656 521.4368 
269.5104 263.6849 521.5029 
269.51872 263.8388 521.65 
269.527104 264.1541 521.8392 
269.5358976 264.3224 522.097 
269.5441408 264.4971 522.1805 
269.5520512 264.6442 522.4323 
269.5604224 264.9874 522.7951 
269.5686912 264.9429 522.7255 
269.5772032 264.9445 522.8384 
269.5853568 265.2267 523.1117 
269.593728 265.3557 523.2346 
269.6021376 265.3848 523.4169 
269.6103552 265.4848 523.3621 
269.6217728 265.6971 523.6262 
269.6274944 265.8556 523.7532 
269.6353408 265.6752 523.6599 
269.6436608 265.7599 523.686 
269.6519552 265.7802 523.688 
269.6603264 265.5966 523.5148 
269.668864 265.6385 523.6812 
269.6769792 265.7535 523.6733 
269.685632 265.7463 523.5995 
269.693632 265.8121 523.6642 
269.7023104 265.4643 523.4575 
269.7102976 265.6295 523.5245 
269.7186304 265.7929 523.6279 
269.7270144 265.6421 523.5533 
269.735296 265.8026 523.7017 
269.7436032 266.2042 524.1046 
269.7525888 267.0794 524.5423 
269.7602688 267.494 525.1813 
269.7714176 267.7167 525.525 
269.7769856 268.0753 525.8925 
269.78528 267.6436 526.0955 
269.7936 267.1128 526.6359 
269.802048 266.7796 527.4677 
269.81024 266.9417 528.4247 
269.8185856 267.1232 529.676 
269.8273408 267.6508 530.6122 
269.8352512 267.9029 532.0726 
269.8435968 268.408 532.6768 
269.8518912 268.7546 533.8938 
269.8602368 269.6796 535.3505 
269.8685824 270.0779 536.9714 
269.8768768 270.5087 537.8237 
269.8854528 271.156 538.8759 
269.8936064 271.5291 539.985 
269.902208 271.7861 541.568 
269.9102976 272.388 543.4089 
269.9185792 273.1077 545.1085 
269.9268864 274.0596 546.2176 
269.9352832 275.0284 548.0471 
269.9435264 275.6362 550.071 
269.9550592 276.3718 551.5827 
269.9602432 277.4638 553.3087 
269.9685504 278.646 555.8475 
269.97696 280.1732 557.881 
269.9851776 281.3073 559.8833 
269.9934976 282.063 562.4447 
270.0019968 282.7914 565.3547 
270.0101632 283.6799 568.8355 
270.0193024 284.9291 571.1242 
270.0268032 286.5022 572.8825 
270.0351744 288.2874 574.7645 
270.0434688 290.0902 575.9883 
270.0522368 292.2434 577.7129 
270.0601216 293.592 579.4664 
270.0684544 295.0802 582.1971 
270.0767872 296.3725 583.6317 
270.0852864 297.9597 585.4442 
270.09344 299.4219 587.0098 
270.1017856 301.4015 589.4517 
270.1100928 303.7403 592.2299 
270.1202944 305.0908 593.759 
270.127232 306.6427 595.5008 
270.1350912 308.405 598.3286 
270.1434368 310.4295 600.8306 
270.1517824 312.2813 602.1733 
270.160256 313.7561 603.669 
270.1684096 315.2408 606.6957 
270.1767424 317.0057 609.3406 
270.185664 318.8587 611.15 
270.1933952 320.9225 613.0845 
270.2017408 323.0614 616.0964 
270.2100864 325.4311 618.1723 
270.2185472 327.615 619.1479 
270.229376 329.9977 620.0579 
270.2350848 332.5063 621.3459 
270.243712 335.1686 622.7526 
270.2518272 337.5413 624.1269 
270.2600576 339.3704 625.3979 
270.268352 341.5391 627.6244 
270.2767104 343.2324 629.1931 
270.2850944 345.1218 630.3381 
270.2956928 346.5503 631.3105 
270.3024896 348.3264 632.8657 
270.3104384 349.8991 634.3231 
270.3183744 351.3442 635.4535 
270.3266688 353.1322 637.0469 
270.3350528 355.1324 639.5635 
270.3433344 356.9214 641.5927 
270.353344 358.9155 643.1636 
270.36 360.5449 644.2022 
270.3683072 362.688 646.6081 
270.3766912 364.3777 647.8777 
270.3851264 366.4869 649.4221 
270.3933184 369.0316 651.5764 
270.4016384 371.1026 653.7436 
270.410048 373.1704 655.5626 
270.4182912 375.1471 656.9427 
270.4266112 376.9631 658.3341 
270.434944 379.1357 660.3392 
270.443328 381.9006 662.5222 
270.4516608 383.9087 664.0472 
270.4599296 385.8072 666.1771 
270.4714496 387.954 668.3436 
270.4775296 390.0197 670.4905 
270.484928 392.0804 672.7817 
270.4932992 393.7368 674.912 
270.5015808 395.8349 677.6775 
270.5099264 397.5726 680.1528 
270.5182848 398.7645 682.2237 
270.5266304 400.2071 684.4074 
270.5350272 401.3357 687.5313 
270.5432448 402.1787 690.1329 
270.551552 403.0539 692.2817 
270.5599104 403.6948 694.0602 
270.5686016 405.6204 695.9764 
270.5765504 406.7044 697.566 
270.5849472 407.744 699.0622 
270.5931776 408.814 700.1986 
270.6015488 409.4893 701.1106 
270.610176 410.0793 702.3341 
270.6182016 411.0117 703.3826 
270.6269056 411.5492 704.259 
270.63488 412.5898 705.3511 
270.6431872 413.3691 706.5187 
270.6515072 414.4236 707.6273 
270.6598528 415.4401 708.767 
270.6685184 416.2281 709.7913 
270.676544 417.0916 711.231 
270.6848512 417.7979 711.6911 
270.6931584 418.317 712.4648 
270.7015296 418.4859 713.4552 
270.7098752 418.5533 714.1575 
270.7182208 418.6692 714.705 
270.7264768 418.7295 715.3484 
270.7348224 418.6964 715.8081 
270.7432576 418.8246 716.3142 
270.751488 418.7474 716.4304 
270.7597952 418.5536 716.5765 
270.7681152 418.487 716.6053 
270.7764608 418.621 716.7847 
270.784832 418.5013 716.6725 
270.7931136 418.5739 716.6776 
270.8014336 418.5333 716.6616 
270.8098176 418.5874 716.8704 
270.8207744 418.5586 716.7914 
270.827008 418.5035 716.8273 
270.8347776 418.3239 716.6005 
270.8430848 418.3564 716.5812 
270.8514304 418.3307 716.5779 
270.8598784 418.2334 716.4089 
270.8681088 418.358 716.6241 
270.8764416 418.4058 716.5797 
270.8847232 418.369 716.5666 
270.8930688 418.4526 716.5424 
270.9013888 418.3806 716.5713 
270.9098752 418.3752 716.5205 
270.91808 418.5094 716.6274 
270.9263872 418.4345 716.4788 
270.9347328 418.6417 716.5056 
270.9433856 418.6269 716.3858 
270.9513728 418.4637 716.6606 
270.9597184 418.4347 717.2586 
270.9680384 418.7778 717.9131 
270.9765376 418.569 717.21 
270.9846784 418.5363 716.4453 
270.993024 418.6129 716.7443 
271.0013568 418.5401 716.6515 
271.0096768 418.4891 716.6256 
271.018048 418.4373 716.6718 
271.0263552 418.4834 716.769 
271.0347392 418.5598 716.8261 
271.0430336 418.3519 716.7409 
271.0513024 418.437 716.7164 
271.0651008 418.4472 716.7086 
271.0685056 418.4755 716.8714 
271.0763136 418.5068 717.0085 
271.0846464 418.7632 717.131 
271.0929536 418.7755 717.5201 
271.1014912 418.8455 717.6407 
271.109632 418.6508 717.5293 
271.1183488 418.5808 717.5317 
271.1263488 418.5575 717.6591 
271.1346176 418.4726 717.8346 
271.1429504 418.2242 717.8402 
271.1513728 418.2914 718.0823 
271.1596032 418.1062 718.2863 
271.1679488 417.9922 718.6985 
271.1763584 417.8711 719.1083 
271.1846016 417.7557 719.822 
271.1941504 417.7957 719.9052 
271.2017152 417.6366 720.0486 
271.2095872 417.4908 720.1759 
271.2179072 417.347 720.2151 
271.2262272 417.1131 720.0714 
271.2347264 417.2243 720.0545 
271.2429056 417.2574 720.0026 
271.2512256 417.3316 719.9763 
271.2596096 417.2423 719.848 
271.267904 417.3163 719.9515 
271.2762496 417.2289 719.9243 
271.2845568 417.241 719.8461 
271.2928896 417.2287 719.9719 
271.3012608 417.3013 720.1409 
271.3117312 417.3553 720.2034 
271.3178624 417.3663 720.1827 
271.326976 417.368 720.0837 
271.334528 417.2466 720.0076 
271.3428736 417.2896 719.9596 
271.351168 417.3954 720.1505 
271.359552 417.3308 719.994 
271.3678464 417.3875 720.0939 
271.376192 417.3376 719.9771 
271.3847296 417.4694 720.174 
271.3928576 417.3401 720.017 
271.4014336 417.3037 720.0508 
271.4094848 417.4005 720.1531 
271.4178432 417.4017 720.1359 
271.4267008 417.4086 720.1853 
271.4344832 417.4264 720.1573 
271.4431232 417.4624 720.0359 
271.4511488 417.445 720.1006 
271.4598144 417.4388 720.1378 
271.4678016 417.4539 720.0743 
271.4761728 417.4846 719.9 
271.4844672 417.4677 719.82 
271.4932608 417.5223 719.8712 
271.50112 417.3919 719.8066 
271.50944 417.3187 719.671 
271.5177856 417.3079 719.3978 
271.5261312 417.2981 719.3505 
271.5344384 417.3633 719.4413 
271.5466112 417.2765 719.268 
271.551104 417.4007 719.4603 
271.5594368 417.3543 719.5074 
271.5677824 417.3568 719.4238 
271.5762176 417.4088 719.407 
271.5843968 417.3299 719.2265 
271.5927424 417.4822 719.484 
271.6010624 417.4974 719.3444 
271.6117376 417.5146 719.3359 
271.6182784 417.5376 719.4008 
271.6260608 417.4717 719.2819 
271.6343808 417.5172 719.3207 
271.6427264 417.5421 719.4116 
271.6510848 417.4767 719.3809 
271.6594048 417.5501 719.4713 
271.6697088 417.4546 719.2576 
271.6760192 417.456 719.2919 
271.6844416 417.5649 719.5225 
271.6927232 417.4971 719.2477 
271.700992 417.4944 719.3973 
271.7093504 417.4868 719.3845 
271.717696 417.555 719.4264 
271.7260672 417.5665 719.5855 
271.7343104 417.486 719.4589 
271.7429888 417.6007 719.5837 
271.7510272 417.5273 719.5 
271.75936 417.5085 719.5 
271.7676416 417.6506 719.6853 
271.7759872 417.4886 719.4996 
271.784448 417.5368 719.6061 
271.7926528 417.4909 719.5735 
271.8017024 417.4665 719.4029 
271.8093952 417.5936 719.6797 
271.8176768 417.4944 719.3859 
271.825984 417.5403 719.5671 
271.8342912 417.5666 719.3494 
271.8425984 417.6471 719.5073 
271.8509568 417.6444 719.4593 
271.8592768 417.5399 719.3898 
271.8678656 417.5853 719.6409 
271.8759296 417.5017 719.5181 
271.8846464 417.5862 719.7437 
271.8925952 417.4825 719.6597 
271.9009536 417.3103 719.7153 
271.9107584 417.2412 719.6529 
271.9181568 417.2653 719.8638 
271.9259264 417.2543 719.6875 
271.934272 417.4274 724.6123 
271.9425664 415.6181 750.0921 
271.9510528 412.5359 763.9957 
271.9592704 409.2833 764.6476 
271.9675648 410.4312 767.4942 
271.9758976 418.4308 776.5665 
271.9842176 419.0903 777.9271 
271.9925632 419.8896 777.9025 
272.0008704 419.7802 778.3079 
272.009216 419.2093 778.6301 
272.0175232 418.499 780.1321 
272.0260992 418.6667 780.5569 
272.0341888 418.6344 780.9594 
272.04288 418.571 781.0831 
272.0509568 418.6435 781.0157 
272.0591872 418.5232 781.0959 
272.0675456 418.5668 781.1493 
272.0759552 418.5655 781.1257 
272.0841344 418.6329 781.1761 
272.0925184 418.657 781.0842 
272.1008896 418.6388 781.0846 
272.1093632 418.5978 781.1409 
272.1175168 418.6772 781.0773 
272.1262848 418.6527 781.3098 
272.137344 418.7653 781.3001 
272.1430272 418.9037 781.2489 
272.1507968 419.0138 781.3471 
272.1591552 418.6425 781.477 
272.1674496 419.2671 782.2128 
272.1759488 420.1613 782.2695 
272.184128 420.7455 781.8181 
272.1924608 422.4502 782.2653 
272.2008192 423.8065 782.8568 
272.2091008 425.1386 783.0137 
272.2174208 426.6236 782.9183 
272.2257664 428.455 782.8289 
272.2340864 430.1576 782.5638 
272.2424576 431.287 782.1014 
272.250752 432.7224 781.9038 
272.2601344 434.2124 781.7771 
272.2674048 435.7006 781.3431 
272.27648 437.9278 781.2157 
272.2840704 440.0893 781.1329 
272.2924032 441.9273 780.7632 
272.3007488 444.5404 780.7867 
272.309056 447.4796 780.771 
272.3174016 450.2871 780.1273 
272.3289088 452.9789 779.3386 
272.3340544 455.6448 778.9154 
272.3423744 458.7984 778.9072 
272.3507456 460.8424 778.2939 
272.3590656 462.6283 777.8868 
272.3679744 464.3035 777.6656 
272.375744 466.4539 777.1069 
272.3840128 469.02 776.9059 
272.3923584 471.609 776.6354 
272.4008576 473.4867 776.2667 
272.4090112 476.722 776.1409 
272.417344 479.198 776.551 
272.4257664 481.4952 776.4046 
272.4367872 483.9907 776.0873 
272.442368 486.9743 775.9762 
272.4506624 490.0999 775.2114 
272.4590208 492.2655 774.616 
272.4673024 495.4037 774.0657 
272.475648 499.0446 774.2191 
272.4862208 501.8594 773.7313 
272.4923264 504.5391 772.9495 
272.5009792 506.6945 772.5676 
272.508992 509.4712 771.9254 
272.5172864 511.8732 771.4139 
272.525696 513.741 771.1019 
272.5339648 515.6102 770.7184 
272.5422848 518.3087 770.8246 
272.5513344 520.4435 770.7504 
272.5593344 522.9839 770.1284 
272.5672704 524.8929 769.8938 
272.5756032 527.562 769.265 
272.583936 530.5294 768.2148 
272.5923712 533.2839 767.3432 
272.603456 535.6187 766.7698 
272.6089728 537.6071 765.8951 
272.6176 541.0856 765.0054 
272.6256896 544.4503 763.6814 
272.6339328 546.621 763.1202 
272.6422272 550.3289 762.3929 
272.6505984 552.3886 761.5993 
272.65888 554.245 760.5056 
272.6675584 555.4551 759.675 
272.6755584 556.5345 759.5073 
272.683904 558.1974 759.5149 
272.6922112 558.7804 759.9127 
272.7005568 559.9677 760.0114 
272.708864 560.7789 760.4772 
272.722176 561.3438 760.6996 
272.7266048 562.3496 760.6658 
272.7339136 562.9126 761.0046 
272.7421696 563.9656 761.3668 
272.7505152 565.0092 761.8388 
272.7590528 565.9139 762.1613 
272.7672192 566.7523 762.6756 
272.7755392 567.4083 762.9841 
272.7842944 567.7972 763.4259 
272.7921792 568.9947 763.8302 
272.8008064 570.2023 764.3597 
272.8088448 571.1234 765.1082 
272.8171904 572.3278 766.3452 
272.8256512 573.858 767.3856 
272.8338432 575.1187 767.7661 
272.8422144 576.488 768.448 
272.8511232 577.3112 769.3434 
272.858816 577.8972 770.5776 
272.8674432 578.8886 771.1312 
272.8755712 579.4066 771.4817 
272.8839296 579.8266 772.1509 
272.8921216 580.3324 772.7673 
272.9004416 580.7825 773.563 
272.9089024 581.8224 774.2764 
272.9170944 582.8248 775.0845 
272.9256704 583.5896 776.1451 
272.9339136 583.7653 776.9094 
272.9424384 584.8558 777.5161 
272.9504128 586.1764 778.935 
272.9587456 587.2139 780.5426 
272.9671168 588.03 782.2162 
272.9766528 588.5978 784.2443 
272.9838592 589.2332 786.1011 
272.9923584 589.5807 786.521 
273.0003968 589.6481 787.0009 
273.0091776 590.4905 787.9423 
273.0170496 590.9702 788.9749 
273.0254208 592.1438 790.1829 
273.0337664 593.0965 791.1853 
273.042048 594.1006 792.2739 
273.050368 595.3894 793.355 
273.058688 596.3222 793.9647 
273.0670592 597.7333 794.8666 
273.0753664 598.7885 795.8074 
273.088128 599.5582 796.6647 
273.0920576 600.4188 797.4383 
273.100352 602.1192 798.6182 
273.1087232 603.0736 799.3134 
273.1172224 604.3953 800.5377 
273.1253376 605.4925 801.6387 
273.133696 606.5247 802.6213 
273.1423744 608.3907 803.9097 
273.1503616 609.6119 804.5674 
273.158656 611.2627 805.5597 
273.1669632 612.9878 806.2927 
273.175488 615.1001 806.9783 
273.18368 616.5831 807.1917 
273.1919872 618.3333 807.6307 
273.200896 620.2281 808.7203 
273.2086272 621.9067 809.5959 
273.2178176 624.2151 810.541 
273.2252928 626.0173 811.0649 
273.2336256 627.9948 811.5289 
273.2420352 630.1769 812.3055 
273.2503808 632.4313 812.525 
273.2586368 634.5521 812.816 
273.2673792 636.9854 813.2946 
273.2753152 639.7024 814.184 
273.2836224 642.6146 815.0402 
273.2919296 645.1125 815.4317 
273.3004032 647.4273 815.27 
273.3085952 650.0704 814.8812 
273.3169152 652.2643 814.2535 
273.3278464 654.3156 813.1871 
273.3343104 656.5414 811.9777 
273.3419264 658.9719 811.1104 
273.3502464 662.0703 810.3837 
273.3585664 664.1001 809.6533 
273.3670784 666.2816 808.2236 
273.375232 668.4927 807.0912 
273.3837056 671.2402 806.037 
273.3922688 673.3905 804.6455 
273.4002176 675.0585 803.8174 
273.4085504 677.3055 803.0319 
273.416832 681.0715 802.1157 
273.425216 683.7803 801.3439 
273.4335232 685.522 800.3979 
273.4463232 687.822 799.6852 
273.4502016 690.7375 798.2904 
273.4585088 693.7442 797.0564 
273.46688 695.7845 796.3172 
273.4753024 698.3121 795.8764 
273.4834944 701.1672 795.1411 
273.4918656 703.6909 794.3223 
273.50016 705.576 793.4421 
273.51072 708.2712 793.0173 
273.5172992 710.9017 791.8663 
273.5251456 713.2981 790.9124 
273.5334656 715.7768 790.3756 
273.5418112 718.4431 790.0533 
273.5501696 721.4072 789.7275 
273.5585024 724.3292 789.0466 
273.5670528 726.5073 788.7375 
273.5751168 729.4113 788.1354 
273.5837952 732.3792 787.5844 
273.5919232 735.3466 787.3252 
273.6001024 737.7434 787.1323 
273.6084608 740.7726 786.8498 
273.6167808 743.8951 786.8508 
273.6251392 746.5746 786.6709 
273.6334208 748.8503 785.9352 
273.6417664 751.5988 785.5828 
273.650176 753.8107 784.894 
273.6584448 756.844 783.92 
273.666752 758.9449 783.4351 
273.6781056 761.6116 783.5753 
273.6834176 764.9668 783.2648 
273.6925312 767.4431 782.8038 
273.7001856 769.6985 782.3035 
273.7084032 771.7482 782.0804 
273.7167232 773.9727 781.6908 
273.725056 774.9219 781.5306 
273.7334272 775.5831 781.3469 
273.7445888 776.6498 780.962 
273.7500288 777.5178 780.6351 
273.7583616 778.2878 780.6423 
273.7667328 778.8855 780.6483 
273.77504 780.0466 780.7588 
273.78336 780.9644 781.0132 
273.7923968 781.7719 781.0021 
273.80032 782.9453 781.3121 
273.808384 784.3239 781.449 
273.816704 785.3261 781.5735 
273.8251264 786.7901 781.6595 
273.8334464 787.85 781.7479 
273.8416768 789.063 781.8415 
273.8499968 790.2803 781.8715 
273.8583296 791.2301 781.9172 
273.8666752 792.2404 782.1389 
273.8750336 793.9145 782.2262 
273.8833024 795.4376 782.0955 
273.8916352 796.8685 781.7135 
273.9000064 797.8457 781.4764 
273.9083008 799.0645 781.1544 
273.9169664 800.7126 780.7377 
273.9250816 802.2103 780.0381 
273.934016 804.2553 779.2452 
273.9416448 805.6194 778.9946 
273.9499264 806.9502 778.7929 
273.9582976 808.5203 779.0289 
273.966592 810.9692 778.8911 
273.9749632 812.9788 778.6232 
273.9832576 814.4315 778.3619 
273.9915904 816.1351 777.9876 
273.9999104 817.7383 777.821 
274.0082432 819.3604 777.5529 
274.0166144 820.8908 777.3563 
274.0249472 822.1616 777.5506 
274.036544 822.8517 777.7792 
274.0434176 823.4141 778.3185 
274.0504064 824.582 778.8517 
274.05824 825.2276 779.5172 
274.0665728 825.7953 779.8188 
274.07488 826.5113 780.1198 
274.0833664 827.0836 780.4755 
274.0915456 827.3086 780.8433 
274.099904 827.1414 781.0447 
274.1086592 827.4052 781.0765 
274.1165568 827.1937 781.0599 
274.1248768 827.2942 780.9965 
274.133184 827.3476 780.9905 
274.1416704 827.2118 780.9783 
274.1498752 827.4753 780.9434 
274.1584128 827.4264 780.9105 
274.1665408 827.5981 780.9133 
274.1753344 827.2847 780.8674 
274.1832448 827.3417 780.8038 
274.1915008 827.4861 780.8195 
274.1998976 827.3803 780.689 
274.2081536 827.7156 780.7921 
274.2164864 827.4897 780.7798 
274.2248448 827.4681 780.728 
274.233152 827.3842 780.5308 
274.2414848 826.6715 780.2669 
274.2498944 826.2147 779.9893 
274.2581504 825.6454 779.7927 
274.2664576 825.5425 779.0898 
274.2757376 825.3594 778.5469 
274.283584 825.1599 777.788 
274.2915072 824.7893 777.4927 
274.299776 824.7553 777.0532 
274.3081216 824.2739 776.4126 
